id,region,county,area,beach_name,beach_url,address,city,state,zip,latitude,longitude,park_name,owner,owner_url,activities,amenities,pet_policy,pets_allowed,fees,free_parking,phone,other_names
4342,Southern,Orange,Newport Beach,Crystal Cove State Park Los Trancos Beach,https://www.californiabeaches.com/beach/crystal-cove-state-park-los-trancos-beach/,15 Crystal Cove,Newport,CA,92657,33.57374,-117.84003,"Crystal Cove State Park, Crystal Cove Underwater Park",State Park,http://www.parks.ca.gov/?page_id=644,"Scuba Diving, Biking, Swimming, Beach Walking, Hiking","Cottages, Campground, Paved Bike Path, Lifeguard, Restaurant, Bar",No dogs allowed on the beach,N,Fee for parking,N,"","Crystal Cove Beach, Crystal Cove Historic District"
4343,Southern,Orange,Newport Beach,Crystal Cove State Park Pelican Point Beach,https://www.californiabeaches.com/beach/crystal-cove-state-park-pelican-point-beach/,E Pacific Coast Hwy and Newport Coast Dr,Newport,CA,92657,33.57807,-117.84794,"Crystal Cove State Park, Crystal Cove Underwater Park",State Park,http://www.parks.ca.gov/?page_id=644,"Scuba Diving, Biking, Surfing, Beach Walking, Tidepooling, Whale Watching","Campground, Paved Bike Path, Trails, Restrooms, Showers, Tide Pools",No dogs allowed on the beach,N,Fee for parking,N,"",""
4344,Southern,Orange,Newport Beach,Crystal Cove State Park Treasure Cove Beach,https://www.californiabeaches.com/beach/crystal-cove-state-park-treasure-cove-beach/,E Pacific Coast Hwy and Newport Coast Dr,Newport,CA,92657,33.58227,-117.85681,"Crystal Cove State Park, Crystal Cove Underwater Park",State Park,http://www.parks.ca.gov/?page_id=644,"Scuba Diving, Biking, Surfing, Tidepooling, Whale Watching","Campground, Trails, Paved Bike Path, Restrooms, Showers, Tide Pools, Caves",No dogs allowed on the beach,N,Fee for parking,N,"",""
4345,Southern,Orange,Newport Beach,Lido Isle Genoa West Beach,https://www.californiabeaches.com/beach/lido-isle-genoa-west-beach/,Via Genoa and Via Lido Nord,Newport,CA,92663,33.614909,-117.919422,"",Private,http://www.lidoisle.org/,Swimming,"Kids Play Area, Dock, Benches",No dogs allowed at this beach or park,N,"",N,"",Via Genoa Beach
4346,Southern,Orange,Newport Beach,Little Corona Del Mar Beach,https://www.californiabeaches.com/beach/little-corona-del-mar-beach/,Ocean Blvd and Poppy Ave,Newport,CA,92625,33.589976,-117.868637,"Robert E. Badham Marine Life Refuge, Crystal Cove State Marine Conservation Area",City Beach,http://www.newportbeachca.gov/index.aspx?page=1035,"Snorkeling, Scuba Diving, Tidepooling, Birdwatching","Tide Pools, Restrooms, Showers, Rock Arch, Seashells, Lifeguard","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,Free street parking,Y,"",Corona Beach
4347,Southern,Orange,Newport Beach,Marina Park Beach,https://www.californiabeaches.com/beach/marina-park-beach/,1600 W Balboa Blvd,Newport,CA,92663,33.608767,-117.924972,"Marina Park, Las Arenas Park",City Park,http://newportbeachca.gov/government/departments/recreation-senior-services/marina-park,"Swimming, Kayaking, Stand-Up Paddleboarding, Sailing, Boating","Restrooms, Lifeguard, Kids Play Areas, Basketball Courts, Event Spaces, Wedding Venues, Fitness Circuit, Picnic Tables, Rentals, Grass Lawns, Marina","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,Fee for parking,N,949.270.8150,19th Street Beach
4348,Southern,Orange,Newport Beach,Newport Dunes Resort Beach,https://www.californiabeaches.com/beach/newport-dunes-resort-beach/,1131 Back Bay Drive,Newport,CA,92660,33.615134,-117.894358,Newport Dunes Waterfront Resort,Private Resort,http://www.newportdunes.com/,"Swimming, Boating, Kayaking, Stand-Up Paddleboarding, Camping","Campground, Marina, Boat Rentals, Restrooms, Lifeguard, Kids Play Area, Picnic Tables, Fire Pits",No dogs allowed on the beach,N,Fee for camping and day-use,N,"",""
4349,Southern,Orange,Newport Beach,Newport Harbor Patrol Beach,https://www.californiabeaches.com/beach/newport-harbor-patrol-beach/,1901 Bayside Drive,Newport,CA,92660,33.602434,-117.883001,"",County Beach,http://ocparks.com/beaches/newport/,"Volleyball, Kayaking","Picnic Tables, Volleyball Court, Restrooms, Hand-carried Boat Launch",No dogs allowed on the beach,N,"",N,"",""
4350,Southern,Orange,Newport Beach,Newport Municipal Beach,https://www.californiabeaches.com/beach/newport-municipal-beach/,W Balboa Blvd &amp; 21st Pl,Newport,CA,92663,33.608175,-117.929745,"",City Beach,https://www.newportbeachca.gov/how-do-i-/find/beach-information,"Surfing, Fishing, Biking, Walking, Sunbathing, Running, Skating, Beach Walking, Volleyball","Fishing Pier, Lifeguard, Paved Bike Path, Restrooms, Showers, Restaurants, Grass Park, Picnic Tables, Kids Play Area, Volleyball Courts","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,Fee for parking,N,"",Newport Pier Beach
4351,Southern,Orange,Newport Beach,North Star Beach,https://www.californiabeaches.com/beach/north-star-beach/,1 Whitecliffs Dr,Newport,CA,92660,33.62443,-117.89367,"",City,http://newportaquaticcenter.com/,"Kayaking, Stand-Up Paddleboarding","Rentals, Hand carried boat launch",Dogs allowed on beach,Y,"Fee for rentals, free parking and beach access",Y,949.646.7725,""
4352,Southern,Orange,Newport Beach,Pirates Cove Beach Newport Beach,https://www.californiabeaches.com/beach/pirates-cove-beach-newport-beach/,Ocean Blvd and Heliotrope Ave,Newport,CA,92625,33.594933,-117.878133,"Lookout Point Park, Corona Del Mar State Beach",City Park,http://www.newportbeachca.gov/index.aspx?page=1035,Swimming,"Restrooms, Grass Park, Benches","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,"",N,"","Rocky Point Beach, Hidden Beach"
4353,Southern,Orange,Newport Beach,Santa Ana River Beach,https://www.californiabeaches.com/beach/santa-ana-river-beach/,Summit St and Seashore Dr,Newport,CA,92663,33.62775,-117.95507,"",County Beach,"","Surfing, Volleyball, Biking, Skating, Running","Paved Bike Path, No Facilities","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,"",N,"",River Jetties
4354,Southern,Orange,Newport Beach,West Jetty View Beach,https://www.californiabeaches.com/beach/west-jetty-view-beach/,2300 Channel Rd,Newport,CA,92661,33.594435,-117.883489,West Jetty View Park,City Park,"","Surfing, Bodysurfing, Bodyboarding, Kneeboarding, Skimboarding, Sunbathing, Bonfires","Lifeguard, Picnic Tables, Benches, Fire Pits, Grass Park","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,Free street parking,Y,"",The Wedge
4355,Southern,Orange,Newport Beach,West Newport Beach,https://www.californiabeaches.com/beach/west-newport-beach/,Seashore Drive and Prospect Street,Newport,CA,92663,33.623383,-117.946367,West Newport Park,City Beach,"","Surfing, Tennis, Basketball, Handball, Volleyball, Sunbathing, Beach Walking","Sports Courts, Grass Park, Picnic Tables, BBQs, Basketball Courts, Tennis Courts, Handball Courts, Restrooms, Volleyball Courts","Leashed dogs allowed on the beach before 10am and after 4:30pm, but not between those hours",Y,"",N,"",""
4356,Southern,Orange,San Clemente,Calafia Beach,https://www.californiabeaches.com/beach/calafia-beach/,300 Avenida Calafia,San,CA,92672,33.405162,-117.606702,"Calafia Beach Park, San Clemente State Beach",State Park,http://www.san-clemente.org/departments-services/beaches-parks-recreation-services/beaches,"Surfing, Walking, Running, Biking, Sunbathing","Restrooms, Showers, Restaurant, Grass Park, Trail",No dogs allowed on the beach,N,"",N,"",Calafia State Beach
4357,Southern,Orange,San Clemente,Cyprus Cove Cyprus Shore Beach,https://www.californiabeaches.com/beach/cyprus-cove-cyprus-shore-beach/,398 Avenida De Las Palmera,San,CA,92672,33.395767,-117.600014,"",Private Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Picnicking, Volleyball, Beach Walking","Restrooms, Picnic Tables, Volleyball Courts","",Y,"",N,"",Cypress Shores Beach
4358,Southern,Orange,San Clemente,Dije Court Beach,https://www.californiabeaches.com/beach/dije-court-beach/,1501 Buena Vista,San,CA,92672,33.428346,-117.629489,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Surfing, Walking, Running",No Facilities,No dogs allowed on the beach,N,"",N,"",204 Beach
4359,Southern,Orange,San Clemente,El Portal Beach,https://www.californiabeaches.com/beach/el-portal-beach/,1100 Buena Vista,San,CA,92672,33.426885,-117.628294,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Surfing, Walking, Running, Sunbathing","Bike Path, Trail, No Facilities",No dogs allowed on the beach,N,Free street parking,Y,"","Buena Vista Beach, 204"
4360,Southern,Orange,San Clemente,Linda Lane Park Beach,https://www.californiabeaches.com/beach/linda-lane-park-beach/,380 Linda Ln,San,CA,92672,33.422789,-117.62334,Linda Lane Park,City Park,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Picnicking, Walking, Running, Sunbathing","Grass Park, Kids Play Area, Picnic Tables, Restrooms",No dogs allowed on the beach,N,"",N,"",""
4361,Southern,Orange,San Clemente,Lost Winds Beach,https://www.californiabeaches.com/beach/lost-winds-beach/,2006 Calle De Los Alamos,San,CA,92672,33.410187,-117.611153,"",City Beach,http://www.san-clemente.org/departments-services/beaches-parks-recreation-services/beaches,"Volleyball, Walking, Running, Surfing","Volleyball Courts, Trail, Lifeguard, Picnic Tables",No dogs allowed on the beach,N,Free street parking near top of stairs,Y,"","Los Alamos Beach, Lasuen Beach, Lasuens"
4362,Southern,Orange,San Clemente,Mariposa Beach,https://www.californiabeaches.com/beach/mariposa-beach/,260 W Escalones,San,CA,92672,33.424345,-117.625219,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Walking, Running, Sunbathing","Tide Pools, Trail, No Facilities",No dogs allowed on the beach,N,"",N,"",""
4363,Southern,Orange,San Clemente,North Beach,https://www.californiabeaches.com/beach/north-beach/,N El Camino Real and Avenida Estacion,San,CA,92672,33.430874,-117.631762,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Volleyball, Sunbathing, Walking, Running, Biking, Fishing, Surfing, Bonfires","Lifeguard, Restrooms, Snack Bar, Volleyball Courts, Fire Pits, Grass Park, Accessible Features, Playground, Bike Path",No dogs allowed on the beach,N,Fee for parking,N,"",""
4364,Southern,Orange,San Clemente,Poche Beach,https://www.californiabeaches.com/beach/poche-beach/,2771 N El Camino Real,San,CA,92672,33.440741,-117.645126,"",City Beach,"","Beach Walking, Sunbathing",No Facilities,No dogs allowed on the beach,N,Metered street parking,N,"",""
4365,Southern,Orange,San Clemente,Riviera Beach,https://www.californiabeaches.com/beach/riviera-beach/,2300 Plaza A La Playa,San,CA,92672,33.407901,-117.609447,"",City Beach,http://www.san-clemente.org/departments-services/beaches-parks-recreation-services/beaches,"Surfing, Sunbathing, Walking, Running, Biking, Bonfires","Fire Pits, Trail, No Facilities",No dogs allowed on the beach,N,Free street parking,Y,"",Montalvo
4366,Southern,Orange,San Clemente,San Clemente Pier City Beach,https://www.californiabeaches.com/beach/san-clemente-pier-city-beach/,100 S Alameda Ln,San,CA,92672,33.420347,-117.620682,Parque del Mar,City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Surfing, Swimming, Walking, Running, Sunbathing, Fishing","Fishing Pier, Grass Park, Picnic Tables, Restrooms, Showers, Restaurants, Trail, Accessible Features",No dogs allowed on the beach,N,"",N,"",Pier Bowl
4367,Southern,Orange,San Clemente,San Clemente State Beach,https://www.californiabeaches.com/beach/san-clemente-state-beach/,225 Avenida Calafia,San,CA,92672,33.401671,-117.604005,San Clemente State Beach,State Park,http://www.parks.ca.gov/?page_id=646,"Surfing, Scuba Diving, Snorkeling, Camping, Hiking, Sunbathing, Fishing, Grunion Runs, Bonfires","Lifeguard, Restrooms, Showers, Picnic Tables, Campground, Fire Pits, Accessible Features",No dogs allowed on the beach,N,Fee for parking,N,"",""
4368,Southern,Orange,San Clemente,San Onofre State Beach Bluffs Beaches,https://www.californiabeaches.com/beach/san-onofre-state-beach-bluffs-beaches/,Old Pacific Highway,San,CA,92672,33.34992,-117.5276,San Onofre State Beach,State Park,http://www.parks.ca.gov/?page_id=647,"Surfing, Hiking, Biking, Camping, Beachcombing, Whale Watching","Campground, Restrooms, Trails",Dogs allowed on leash at beach 1 and 6 only,Y,Fee for parking,N,"",Bluffs Beach
4369,Southern,Orange,San Clemente,San Onofre State Beach Nude Area,https://www.californiabeaches.com/beach/san-onofre-state-beach-nude-area/,Old Pacific Highway,San,CA,92672,33.332749,-117.505603,San Onofre State Beach,State Park,https://sites.google.com/site/friendsofsanonofre/,"Sunbathing, Beach Walking","Trails, Restrooms on bluff, Campground",No dogs allowed on the beach,N,Fee for parking and camping,N,"",""
4370,Southern,Orange,San Clemente,San Onofre State Beach Surf Beach,https://www.californiabeaches.com/beach/san-onofre-state-beach-surf-beach/,Old Pacific Highway and Beach Club Road,San,CA,92672,33.373381,-117.56604,San Onofre State Beach,State Park,http://www.parks.ca.gov/?page_id=647,"Surfing, Sunbathing, Volleyball, Fishing, Bonfires","Toilets, Fire Pits, Volleyball Courts, Lifeguard",No dogs allowed on the beach,N,Fee for parking,N,"","San O, Old Mans, Surf Beach"
4371,Southern,Orange,San Clemente,T Street Beach,https://www.californiabeaches.com/beach/t-street-beach/,340 W Paseo De Cristobal,San,CA,92672,33.41626,-117.61735,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Sunbathing, Swimming, Surfing, Walking, Running, Biking","Picnic Tables, Group Picnic Area, Restrooms, Lifeguard, Trail, Accessible Features",No dogs allowed on the beach,N,"",N,"",Esplanade Beach
4372,Southern,Orange,San Clemente,The Hole,https://www.californiabeaches.com/beach/the-hole/,La Rambla and Boca Del Canon,San,CA,92672,33.413779,-117.614826,"",City Beach,http://san-clemente.org/recreation-community/parks-trails/visit-a-beach,"Sunbathing, Walking, Running, Biking, Surfing, Body Boarding","Restrooms, Trail",No dogs allowed on the beach,N,Free street parking,Y,"",Boca del Canon Beach
4373,Southern,Orange,San Clemente,Trestles Beach,https://www.californiabeaches.com/beach/trestles-beach/,3929 S El Camino Real,San,CA,92672,33.38461,-117.59123,"San Onofre State Beach, Trestles Wetland Natural Preserve",State Park,http://www.parks.ca.gov/?page_id=647,"Surfing, Sunbathing, Birdwatching, Hiking","Trails, Toilets",No dogs allowed on the beach,N,Free parking,Y,"","Uppers, Lowers, Middles, Cottons"
4374,Southern,Orange,Seal Beach,Seal Beach,https://www.californiabeaches.com/beach/seal-beach/,Ocean Avenue and Main Street,Seal,CA,90740,33.73927,-118.10787,Eisenhower Park,City Beach,http://www.sealbeachca.gov/Departments/Community-Services-Recreation/Parks-Facilities/Eisenhower-Park,"Surfing, Bodyboarding, Fishing, Sunbathing, Swimming, Volleyball","Lifeguard, Fishing Pier, Grass Park, Restrooms, Showers, Kids Play Area, Volleyball Courts, Benches",No dogs allowed on the beach,N,Fee for parking,N,"",""
4375,Southern,Orange,Seal Beach,Surfside Beach,https://www.californiabeaches.com/beach/surfside-beach/,Anderson St &amp; Surfside Ave,Seal,CA,90740,33.7264,-118.08221,"",Private Community,"","Sunbathing, Surfing, Kiteboarding, Fishing, Beach Walking",No Facilities,No dogs allowed on the beach,N,Free parking along Pacific Ave,Y,"",""
4376,Southern,Los Angeles,El Segundo,El Segundo Beach,https://www.californiabeaches.com/beach/el-segundo-beach/,Vista Del Mar and W Grand Ave,El,CA,90293,33.91614,-118.42907,Dockweiler State Beach,City & County,http://www.parks.ca.gov/?page_id=617,"Biking, Skating, Volleyball, Fishing, Walking, Running, Beach Walking","Lifeguard, Restrooms, Showers, Volleyball Courts, Paved Bike Path","No dogs allowed on the beach, bike path, or parking lot",N,Fee for parking,N,"",""
4377,Southern,Los Angeles,Hermosa Beach,Hermosa City Beach,https://www.californiabeaches.com/beach/hermosa-city-beach/,Pier Ave and Hermosa Ave,Hermosa,CA,90254,33.862398,-118.402745,"",City Beach,http://beaches.lacounty.gov/hermosa-beach/,"Volleyball, Surfing, Swimming, Biking, Skating, Fishing, Walking, Running, Beach Walking","Fishing Pier, Lifeguard, Restrooms, Showers, Bike Path, Kids Play Area, Restaurant, Accessible Features",No dogs allowed on the beach or pier,N,Fees for parking,N,"",""
4378,Southern,Los Angeles,Long Beach,Alamitos Bay Beach,https://www.californiabeaches.com/beach/alamitos-bay-beach/,Bay Shore Ave and E Division St,Long,CA,90803,33.756421,-118.131276,"",City Beach,"","Sunbathing, Swimming, Kayaking, Basketball, Running, Walking","Lifeguard, Restrooms, Rentals, Basketball Courts, Handball Courts, Kids Play Area",No dogs allowed on the beach,N,"",N,"",West Bayshore Beach
4379,Southern,Los Angeles,Long Beach,Alamitos Beach,https://www.californiabeaches.com/beach/alamitos-beach/,Alamitos Ave and Ocean Blvd,Long,CA,90803,33.76358,-118.18147,"",City Beach,"","Volleyball, Biking, Skating, Swimming, Walking, Running","Lifeguard, Volleyball Courts, Paved Bike Path, Restrooms, Showers, Rentals",No dogs allowed on the beach,N,"",N,"",""
4380,Southern,Los Angeles,Long Beach,Alamitos Park Beach,https://www.californiabeaches.com/beach/alamitos-park-beach/,72nd Place,Long,CA,90803,33.744839,-118.118111,Alamitos Park,City Park,http://www.longbeach.gov/park/parks_and_open_spaces/parks/alamitos_park.asp,"Picnicking, Swimming","Grass Park, Picnic Tables, Kids Play Area",No dogs allowed on the beach,N,"",N,"",""
