,Region,County,Area,Beach Name,Beach URL,Address1,Address2,Park Name,Owner URL,Activities,Amenities,Pet Policy,Fees,Phone,Other Names
565,Central,Monterey County,Moss Landing,Moss Landing State Beach,https://www.californiabeaches.com/beach/moss-landing-state-beach/,Cabrillo Hwy and Jetty Rd,"Moss Landing, CA 95039",Moss Landing State Beach,http://www.parks.ca.gov/?page_id=574,"Kayaking, Fishing, Surfing, Birdwatching, Stand-Up Paddleboarding, Equestrian Use, Hiking","Toilets, Dunes, Boat Launch, Picnic Tables",No dogs allowed on the beach or dunes,Free parking,,
566,Central,Monterey County,Moss Landing,Salinas River State Beach Monterey Dunes Entrance,https://www.californiabeaches.com/beach/salinas-river-state-beach-monterey-dunes-entrance/,Molera Rd and Monterey Dunes Way,"Moss Landing, CA 95039","Salinas River State Beach, Salinas River Dunes Natural Preserve",http://www.parks.ca.gov/?page_id=573,"Fishing, Beachcombing, Wildlife Watching, Hiking, Beach Walking, Equestrian Use","Toilets, Dunes, Trails",No dogs allowed on the trails or the beach,Free parking,,
567,Central,Monterey County,Moss Landing,Salinas River State Beach Potrero Entrance,https://www.californiabeaches.com/beach/salinas-river-state-beach-potrero-entrance/,10721 Potrero Rd,"Moss Landing, CA 95039",Salinas River State Beach,http://www.parks.ca.gov/?page_id=573,"Fishing, Birdwatching, Wildlife Watching, Hiking, Beach Walking, Beachcombing, Equestrian Use","Toilets, Dunes, Trails, Wetlands",No dogs allowed on the trails or the beach,Free parking,,
568,Central,Monterey County,Moss Landing,Salinas River State Beach Moss Landing Entrance,https://www.californiabeaches.com/beach/salinas-river-state-beach-moss-landing-entrance/,7700 Sandholdt Rd,"Moss Landing, CA 95039",Salinas River State Beach,http://www.parks.ca.gov/?page_id=573,"Birdwatching, Walking, Beach Walking","Trails, Dunes, Wetlands, Toilets",No dogs allowed on the trails or the beach,Free parking,,
569,Central,Monterey County,Moss Landing,Zmudowski State Beach,https://www.californiabeaches.com/beach/zmudowski-state-beach/,Struve Rd and Giberson Rd,"Moss Landing, CA 95039",Zmudowski State Beach,http://www.parks.ca.gov/?page_id=572,"Fishing, Birdwatching, Equestrian Use, Kayaking, Beachcombing, Hiking, Beach Walking","Toilets, Dunes, Lagoon, River",No dogs allowed on the beach,Free parking,,
570,Central,Monterey County,Pacific Grove,Asilomar State Beach,https://www.californiabeaches.com/beach/asilomar-state-beach/,Sunset Dr and Pico Ave,"Pacific Grove, CA 93950","Asilomar State Beach, Asilomar Conference Grounds, Asilomar Marine Reserve, Asilomar Dunes Natural Preserve",http://www.parks.ca.gov/?page_id=566,"Hiking, Walking, Tidepooling, Birdwatching, Biking","Tide Pools, Dunes, Trails, Boardwalk, Bike Lane, Accessible Features",Dogs allowed on leash on trails and the beaches,Free parking,831-646-6440,
571,Central,Monterey County,Pacific Grove,Berwick Park,https://www.californiabeaches.com/beach/berwick-park/,Ocean View Blvd and Monterey Ave,"Pacific Grove, CA 93950","Shoreline Park, Berwick Park, Andy Jacobsen Park",https://www.cityofpacificgrove.org/living/recreation/parks/berwick-park,"Walking, Running, Biking, Skating, Tidepooling, Picnicking","Grass Park, Tide Pools, Picnic Tables, Trails, Paved Bike Path",Dogs allowed on leash on trails and the beaches,Free street parking,,
572,Central,Monterey County,Pacific Grove,Hopkins Marine Station Beach,https://www.californiabeaches.com/beach/hopkins-marine-station-beach/,120 Ocean View Blvd,"Pacific Grove, CA 93950",Hopkins Marine Life Refuge,https://hopkinsmarinestation.stanford.edu/,Wildlife Watching,Seal Colony,No dogs or humans allowed on the beach,Free street parking, 831-655-6200,
573,Central,Monterey County,Pacific Grove,Lovers Point Park Beach,https://www.californiabeaches.com/beach/lovers-point-park-beach/,Ocean View Blvd and 17th St,"Pacific Grove, CA 93950",Lovers Point Park Beach,https://www.cityofpacificgrove.org/living/recreation/parks/lovers-point-park,"Walking, Running, Fishing, Scuba Diving, Swimming, Surfing, Biking, Picnicking, Windsurfing, Volleyball","Lifeguard, Restrooms, Grass Park, Paved Bike Path, Volleyball Court, Kids Pool, Picnic Tables, Benches, Rentals",Dogs allowed on leash on trails and the beaches,Free parking,,
574,Central,Monterey County,Pacific Grove,Perkins Park,https://www.californiabeaches.com/beach/perkins-park/,Ocean View Blvd and Beach St,"Pacific Grove, CA 93950","Shoreline Park, Perkins Park, Esplanade Park, Marine Gardens Park",https://www.cityofpacificgrove.org/living/recreation/parks/perkins-park,"Walking, Running, Tidepooling, Biking, Surfing","Rock Arch, Trails, Benches, Tide Pools, Paved Bike Path",Dogs allowed on leash on trails and the beaches,Free parking,,"Boneyard, Boneyards"
575,Central,Monterey County,Pacific Grove,Point Pinos Beaches,https://www.californiabeaches.com/beach/point-pinos-beaches/,Ocean View Blvd and Asilomar Ave,"Pacific Grove, CA 93950","Shoreline Park, Point Pinos Lighthouse Reservation",,"Whale Watching, Beach Exploration, Birdwatching, Biking, Tidepooling, Lighthouse Tours","Golf Course, Lighthouse, Tide Pools, Restrooms",Dogs allowed on leash seaward of both Ocean View Blvd and Sunset Drive,Free parking,,Pacific Grove Beach
576,Central,Monterey County,Pacific Grove,Spanish Bay Beach,https://www.californiabeaches.com/beach/spanish-bay-beach/,1955 Sunset Dr,"Pacific Grove, CA 93950",Asilomar State Beach,http://www.pebblebeach.com/,"Surfing, Walking, Sunbathing","Boardwalk, Trails, Dunes",No dogs allowed on the beach,Free parking along Sunset Drive,,
577,Central,Monterey County,Pebble Beach,Bird Rock Beach 2,https://www.californiabeaches.com/beach/bird-rock-beach-2/,17 Mile Dr and Bird Rock Rd,"Pebble Beach, CA 93953",,http://www.pebblebeach.com/,"Birdwatching, Picnicking, Walking","Picnic Tables, Restrooms, Walking Path, Tide Pools",No dogs allowed on the beach,Fee for entrance into Pebble Beach community,,
578,Central,Monterey County,Pebble Beach,Fanshell Beach,https://www.californiabeaches.com/beach/fanshell-beach/,3141 17 Mile Dr,"Pebble Beach, CA 93953",,http://www.pebblebeach.com/,"Picnicking, Wildlife Watching, Birdwatching","Tide Pools, No Facilities",No dogs allowed on the beach,Fee for entrance into Pebble Beach community,,Fan Shell Beach
579,Central,Monterey County,Pebble Beach,Moss Beach,https://www.californiabeaches.com/beach/moss-beach/,17 Mile Dr and Spanish Bay Rd,"Pebble Beach, CA 93953",,http://www.pebblebeach.com/,"Picnicking, Walking","Picnic Tables, Boardwalk, Tide Pools",No dogs allowed on the beach,Fee for entrance into Pebble Beach community,,
580,Central,Monterey County,Pebble Beach,Seal Rock Creek Beach,https://www.californiabeaches.com/beach/seal-rock-creek-beach/,17 Mile Dr and Bird Rock Rd,"Pebble Beach, CA 93953",,http://www.pebblebeach.com/,"Picnicking, Birdwatching","Trails, Restrooms, Picnic Tables, Tide Pools",No dogs allowed on the beach,Fee for entrance into Pebble Beach community,,
581,Central,Monterey County,Pebble Beach,Spanish Bay Beach,https://www.californiabeaches.com/beach/spanish-bay-beach/,1955 Sunset Dr,"Pacific Grove, CA 93950",Asilomar State Beach,http://www.pebblebeach.com/,"Surfing, Walking, Sunbathing","Boardwalk, Trails, Dunes",No dogs allowed on the beach,Free parking along Sunset Drive,,
582,Central,Monterey County,Pebble Beach,Stillwater Cove Beach,https://www.californiabeaches.com/beach/stillwater-cove-beach/,1576 Cypress Dr,"Pebble Beach, CA 93953",,http://www.pebblebeach.com/,"Kayaking, Scuba Diving, Boating",Restrooms,No dogs allowed on the beach,Fee for entrance into Pebble Beach community,,
583,Central,Monterey County,Sand City,Sand City Beach,https://www.californiabeaches.com/beach/sand-city-beach/,905 Playa Ave,"Sand City, CA 93955",Eolian Dunes Preserve,http://www.mprpd.org/index.cfm/id/14/Eolian-Dunes-Preserve/,"Beachcombing, Biking, Skating, Hiking, Beach Walking","Dunes, Trails, Seaglass, No Facilities",Dogs allowed on leash,Free parking,,Sand City Municipal Beach
584,Central,Monterey County,Sand City,The Crater Beach,https://www.californiabeaches.com/beach/the-crater-beach/,California Ave and Cabrillo Hwy,"Sand City, CA 93955",,,"Beachcombing, Sunbathing","Paved Bike Path, Dunes, No Facilities",Dogs allowed on leash,Free parking at the mall,,
585,Central,Monterey County,Seaside,Monterey State Beach Roberts Beach,https://www.californiabeaches.com/beach/monterey-state-beach-roberts-beach/,2600 Sand Dunes Dr,"Monterey, CA 93940",Monterey State Beach,http://www.parks.ca.gov/?page_id=576,"Biking, Skating, Scuba Diving, Surfing, Tidepooling, Fishing, Beachcombing, Beach Walking, Bodyboarding","Tide Pools, Dunes, Paved Bike Path, Toilets",Dogs on leash are allowed at Monterey State Beach south of the resort hotel,Free parking,,"Houghten M. Roberts Beach, Sand Dunes Drive Beach"
586,Central,Monterey County,Seaside,Monterey State Beach Seaside Beach,https://www.californiabeaches.com/beach/monterey-state-beach-seaside-beach/,Canyon Del Rey Blvd and Sand Dunes Dr,"Seaside, CA 93940",Monterey State Beach,http://www.parks.ca.gov/?page_id=576,"Biking, Skating, Beachcombing, Beach Walking, Surfing, Bodyboarding","Lifeguard, Toilets, Dunes, Paved Bike Path",No dogs allowed on the beach,Free parking,,
587,Central,Santa Cruz County,Aptos,Beer Can Beach,https://www.californiabeaches.com/beach/beer-can-beach/,1094 Via Palo Alto,"Aptos, CA 95003",,,"Sunbathing, Beach Walking, Surfing","Train Trestle, No Facilities",Dogs allowed on leash,Free parking,,"Dolphin & Sumner Beach, Palo Alto Beach Access"
588,Central,Santa Cruz County,Aptos,Hidden Beach Park,https://www.californiabeaches.com/beach/hidden-beach-park/,660 Cliff Dr,"Aptos, CA 95003",Hidden Beach Park,http://www.scparks.com/Home/Parks/ListofAllCountyParks/HiddenBeachPark.aspx,"Picnicking, Beach Walking, Sunbathing, Bodyboarding","Grass Park, Kids Play Area, Restrooms, Picnic Tables, Toilets",Dogs allowed on leash,Free parking,,
589,Central,Santa Cruz County,Aptos,Pot Belly Beach,https://www.californiabeaches.com/beach/pot-belly-beach/,McGregor Dr and New Brighton Rd,"Aptos, CA 95003",,http://www.parks.ca.gov/?page_id=542,"Hiking, Beach Walking","Trails, No Facilities",Dogs allowed on leash,,,Potbelly Beach
590,Central,Santa Cruz County,Aptos,Rio Del Mar Beach,https://www.californiabeaches.com/beach/rio-del-mar-beach/,131 Esplanade,"Aptos, CA 95003",Seacliff State Beach,http://www.parks.ca.gov/?page_id=543,"Sunbathing, Fishing, Picnicking, Swimming, Beach Walking","Fishing Pier, Restrooms, Showers, Historic Ship, Lifeguards, Benches",Dogs allowed on leash,Fee for parking,,
591,Central,Santa Cruz County,Aptos,Seacliff State Beach,https://www.californiabeaches.com/beach/seacliff-state-beach/,State Park Dr and Santa Cruz Ave,"Aptos, CA 95003",Seacliff State Beach,http://www.parks.ca.gov/?page_id=543,"Fishing, Swimming, Sunbathing, Camping, Picnicking, Beach Walking","Campground, Fishing Pier, Historic Ship, Restrooms, Showers, Lifeguards, Picnic Tables, BBQs, Covered Picnic Areas, Cafe, Accessible Features",Dogs allowed on leash,Fee for parking,,
592,Central,Santa Cruz County,Aptos,Seascape Park Beach,https://www.californiabeaches.com/beach/seascape-park-beach/,Seascape Blvd and Sumner Ave,"Aptos, CA 95003",Seascape Park,http://www.scparks.com/Home/Parks/ListofAllCountyParks/SeascapePark.aspx,"Walking, Picnicking","Grass Park, Trails, Benches, Picnic Tables, Restrooms, Kids Play Area",Dogs allowed on leash,Free parking,,
593,Central,Santa Cruz County,Capitola,Capitola Beach,https://www.californiabeaches.com/beach/capitola-beach/,San Jose Ave and Esplanade,"Capitola, CA 95010",,,"Volleyball, Fishing, Sunbathing, Birdwatching, Surfing","Fishing Pier, Volleyball Courts, Lifeguard, Restrooms, Showers, Shops, Creek, Restaurants, Benches",No dogs allowed on the beach,Metered street parking,,
594,Central,Santa Cruz County,Capitola,Hooper Beach,https://www.californiabeaches.com/beach/hooper-beach/,Cliff Dr and Wharf Rd,"Capitola, CA 95010",,,"Dog Walking, Birdwatching, Fishing",Fishing Pier,Dogs allowed off leash on west side of pier only,Metered street parking,,Hooper's
595,Central,Santa Cruz County,Capitola,New Brighton State Beach,https://www.californiabeaches.com/beach/new-brighton-state-beach/,Park Ave and McGregor Dr,"Capitola, CA 95010",New Brighton State Beach,http://www.parks.ca.gov/?page_id=542,"Fishing, Swimming, Camping, Hiking, Beach Walking, Bonfires","Campground, Trails, Restrooms, Picnic Tables, Fire Pits, Accessible Features",Dogs allowed on leash,Fee for parking and camping,,China Beach
596,Central,Santa Cruz County,Davenport,Big Creek Beach,https://www.californiabeaches.com/beach/big-creek-beach/,3564 Highway 1,"Davenport, CA 95017",,,"Surfing, Tidepooling, Beach Walking, Beachcombing","Tide Pools, No Facilities",No dogs allowed on the beach,Free parking,,"Waddell Reefs, Las Trancas Beach"
597,Central,Santa Cruz County,Davenport,Bonny Doon Beach,https://www.californiabeaches.com/beach/bonny-doon-beach/,Cabrillo Hwy and Bonny Doon Rd,"Santa Cruz, CA 95060","Coast Dairies State Park, Bonny Doon State Beach",,"Sunbathing, Photography","Dunes, Trails, No Facilities",No dogs allowed on the beach,Free parking,,
598,Central,Santa Cruz County,Davenport,Davenport Beach,https://www.californiabeaches.com/beach/davenport-beach/,Cabrillo Hwy and Ocean St,"Davenport, CA 95017",Coast Dairies State Park,,"Photography, Sunbathing, Beach Exploration, Caves","Tide Pools, Tunnel, No Facilities",Dogs allowed on leash,Free parking,,San Vicente Beach
599,Central,Santa Cruz County,Davenport,Davenport Cove Beach,https://www.californiabeaches.com/beach/davenport-cove-beach/,Cabrillo Hwy,"Davenport, CA 95017",Coast Dairies State Park,,"Walking, Photography, Beach Exploration","Trails, Rock Arch, Caves, No Facilities",No dogs allowed,Free parking,,"Shark's Tooth Beach, Shark Tooth, Shark Fin Cove, Jah Beach"
600,Central,Santa Cruz County,Davenport,Davenport Landing Beach,https://www.californiabeaches.com/beach/davenport-landing-beach/,335 Davenport Landing Rd,"Davenport, CA 95017","Coast Dairies State Park, Davenport Landing State Beach",,"Sunbathing, Whale Watching, Tidepooling, Windsurfing, Surfing","Restrooms, Tide Pools, Picnic Tables, Accessible Features, Benches, Kids Play Area",,Free parking,,
601,Central,Santa Cruz County,Davenport,Davenport Pier Beach,https://www.californiabeaches.com/beach/davenport-pier-beach/,Cabrillo Hwy and Cement Plant Rd,"Davenport, CA 95017",Coast Dairies State Park,,"Photography, Beach Exploration","Old Concrete Pier Ruins, Blowhole, Trails",,Free parking,,
602,Central,Santa Cruz County,Davenport,Greyhound Rock Coastal Access,https://www.californiabeaches.com/beach/greyhound-rock-coastal-access/,1551 Cabrillo Hwy,"Davenport, CA 95017",Greyhound Rock Fishing Access County Park,http://www.scparks.com/Home/Parks/BeachesandCoastalAccess.aspx,"Fishing, Beachcombing, Beach Walking, Tidepooling, Surfing","Viewing Platform, Restrooms, Picnic Tables, Tide Pools, Accessible Features, Benches",Dogs allowed on leash,Free parking,,
603,Central,Santa Cruz County,Davenport,Scott Creek Beach,https://www.californiabeaches.com/beach/scott-creek-beach/,Cabrillo Hwy,"Davenport, CA 95017","Coast Dairies State Park, Scott Creek State Beach",,"Beachcombing, Beach Exploration, Beach Walking, Windsurfing, Kiteboarding, Tidepooling, Surfing","Tide Pools, Dunes, Creek, No Facilities",No dogs allowed on the beach,Free parking,,
604,Central,Santa Cruz County,Davenport,Secret Beach Of Coast Dairies,https://www.californiabeaches.com/beach/secret-beach-of-coast-dairies/,Cabrillo Hwy,"Davenport, CA 95017",Coast Dairies State Park,,"Walking, Hiking, Beach Exploration","Trails, No Facilities",,Free parking,,
605,Central,Santa Cruz County,Davenport,Waddell Creek Beach,https://www.californiabeaches.com/beach/waddell-creek-beach/,3600 Highway 1,"Davenport, CA 95017","Big Basin Redwoods State Park, Rancho del Oso, Theodore J. Hoover Natural Preserve",http://www.parks.ca.gov/?page_id=540,"Windsurfing, Kiteboarding, Surfing, Hiking, Mountain Biking, Equestrian Use, Backpacking, Driftwood, Bodyboarding, Birdwatching, Fishing, Beachcombing, Camping","Trails, Nature Trail, Campground, Restrooms",No dogs allowed on the beach,Fee for parking,,Waddell State Beach
606,Central,Santa Cruz County,Santa Cruz,2222 Beach,https://www.californiabeaches.com/beach/2222-beach/,2222 W Cliff Dr,"Santa Cruz, CA 95060",,,"Beach Exploration, Walking, Biking","No Facilities, Bike Lane",No dogs allowed on the beach,Free parking,,
607,Central,Santa Cruz County,Santa Cruz,26Th Avenue Beach,https://www.californiabeaches.com/beach/26th-avenue-beach/,E Cliff Dr and 26th Ave,"Santa Cruz, CA 95062",,,"Sunbathing, Beach Walking, Surfing",No Facilities,Dogs allowed on leash,,,26th Street Beach
608,Central,Santa Cruz County,Santa Cruz,Three Mile Beach At Wilder Ranch State Park,https://www.californiabeaches.com/beach/three-mile-beach-at-wilder-ranch-state-park/,3050 Coast Rd,"Santa Cruz, CA 95060",Wilder Ranch State Park,http://www.parks.ca.gov/?page_id=549,"Hiking, Mountain Biking, Birdwatching","Trails, Wetlands",No dogs allowed on the beach,Free parking,,Three Mile Beach
